Time (sec),RPM,RPM Rate (RPM/sec),Air Temp (F),Coolant Temp (F),TPS (%),TPS Rate (%/sec),MAP (psi),Battery Volt (V),Fuel Open Time (ms),Fuel Duty Cycle (%),Fuel Angle (deg),Accel Compensation - Fuel (%),Starting Compensation - Fuel (%),Air Temp Compensation - Fuel (%),Coolant Temp Compensation - Fuel (%),U1: Ã¿Ã¿Ã¿Ã¿Ã¿Ã¿Ã¿Ã¿ Compensation - Fuel (%),Ignition Angle (DBTDC),Coolant Temp Compensation - Ignition (deg),   Oil P,  Fuel P,  Comp P,Oil T (F),Res T (F),   EMPTY,  Comp S,Measured AFR #1,Target AFR,Lambda/AFR STF #1 (%),PWM Duty Cycle % #1,PWM Duty Cycle % #2,PWM Duty Cycle % #3,PWM Duty Cycle % #4,Accel Base Comp (%),
37.030,3120,-2964,91.6,129.4,4.7,-22,10.26,14.40,1.73,9.0,37.1,100.0,100.0,100.0,100.0,100.0,20.9,0.0,0.70,41.13,14.60,118.6,133.0,0.00,50328.0,10.22,14.55,100.0,0.0,0.0,20.0,30.0,100.0,
37.040,3120,-2964,91.6,129.4,4.9,14,10.43,15.70,1.73,9.0,37.1,100.0,100.0,100.0,100.0,100.0,20.9,0.0,0.79,42.55,14.67,118.6,131.2,0.00,50840.0,10.16,14.55,100.0,0.0,0.0,20.0,30.0,100.0,
37.050,3239,6424,91.6,129.4,5.0,11,10.54,14.40,1.40,7.6,37.4,100.0,100.0,100.0,100.0,100.0,21.2,0.0,0.79,42.77,14.64,118.6,131.2,0.00,50160.0,10.14,14.51,100.0,0.0,0.0,20.0,30.0,100.0,
37.060,3239,6424,91.6,129.4,4.7,-22,10.19,13.80,1.40,7.6,37.4,100.0,100.0,100.0,100.0,100.0,21.2,0.0,0.70,41.65,14.62,118.6,133.0,0.00,49664.0,10.16,14.51,100.0,0.0,0.0,20.0,30.0,100.0,
37.070,3150,-4673,91.6,129.4,4.8,3,10.19,13.80,1.70,8.9,37.3,100.0,100.0,100.0,100.0,100.0,21.0,0.0,0.70,41.52,14.63,118.6,133.0,0.00,50328.0,10.20,14.55,100.0,0.0,0.0,20.0,30.0,100.0,
37.080,3150,-4673,91.6,129.4,5.0,19,10.44,14.00,1.70,8.9,37.3,100.0,100.0,100.0,100.0,100.0,21.0,0.0,0.89,42.57,14.73,118.6,131.2,0.00,50504.0,10.16,14.55,100.0,0.0,0.0,20.0,30.0,100.0,
37.090,3191,2181,91.6,129.4,4.9,-11,10.32,13.70,1.61,8.6,37.3,100.0,100.0,100.0,100.0,100.0,21.1,0.0,0.78,42.13,14.62,118.6,131.2,0.00,50000.0,10.17,14.54,100.0,0.0,0.0,20.0,30.0,100.0,
37.100,3191,2181,91.6,129.4,4.8,-8,10.09,13.70,1.61,8.6,37.3,100.0,100.0,100.0,100.0,100.0,21.1,0.0,0.72,41.00,14.59,118.6,133.0,0.00,49504.0,10.20,14.54,100.0,0.0,0.0,20.0,30.0,100.0,
37.110,3122,-3590,91.6,129.4,5.0,19,10.20,15.00,1.73,9.0,37.0,100.0,100.0,100.0,100.0,100.0,20.9,0.0,0.91,40.75,14.67,118.6,131.2,0.00,51192.0,10.16,14.55,100.0,0.0,0.0,20.0,30.0,100.0,
37.120,3122,-3590,91.6,129.4,4.9,-3,10.51,14.60,1.73,9.0,37.0,100.0,100.0,100.0,100.0,100.0,20.9,0.0,0.98,42.40,14.73,118.6,131.2,0.00,50840.0,10.19,14.55,100.0,0.0,0.0,20.0,30.0,100.0,
37.130,3206,4489,91.6,129.4,4.7,-22,10.22,13.90,1.45,7.7,37.2,100.0,100.0,100.0,100.0,100.0,21.1,0.0,0.81,40.84,14.65,118.6,133.0,0.00,50328.0,10.22,14.52,100.0,0.0,0.0,20.0,30.0,100.0,
37.140,3056,4489,91.6,129.4,4.9,17,10.12,13.70,1.45,7.7,37.2,100.0,100.0,100.0,100.0,100.0,21.1,0.0,0.91,42.52,14.62,118.6,131.2,0.00,49664.0,10.25,14.52,100.0,0.0,0.0,20.0,30.0,100.0,
37.150,3056,-7640,91.6,129.4,5.0,8,10.26,13.60,1.73,8.8,36.5,100.0,100.0,100.0,100.0,100.0,20.7,0.0,0.96,40.55,14.66,118.6,131.2,0.00,49832.0,10.23,14.55,100.0,0.0,0.0,20.0,30.0,100.0,
37.160,2977,-7640,91.6,129.4,4.7,-25,10.45,13.60,1.73,8.8,36.5,100.0,100.0,100.0,100.0,100.0,20.7,0.0,0.83,41.95,14.60,118.6,133.0,0.00,49336.0,10.32,14.55,100.0,0.0,0.0,20.0,30.0,100.0,
37.170,2977,-3920,91.6,129.4,4.8,11,10.18,13.60,1.68,8.3,35.4,100.0,100.0,100.0,100.0,100.0,20.6,0.0,0.76,41.47,14.62,118.6,133.0,0.00,48856.0,10.29,14.55,100.0,0.0,0.0,20.5,29.5,100.0,
37.180,3030,-3920,91.6,129.4,5.0,14,10.18,13.50,1.68,8.3,35.4,100.0,100.0,100.0,100.0,100.0,20.6,0.0,0.92,42.97,14.60,118.6,131.2,0.00,48536.0,10.29,14.55,100.0,0.0,0.0,20.5,29.5,100.0,
37.190,3030,2676,91.6,129.4,4.9,-11,10.29,14.80,1.75,8.8,35.0,100.0,100.0,100.0,100.0,100.0,20.7,0.0,0.96,41.00,14.61,118.6,133.0,0.00,51016.0,10.32,14.55,100.0,0.0,0.0,20.5,30.0,100.0,
37.202,3372,10000,91.6,129.4,4.8,-5,10.49,16.10,1.40,7.9,36.2,100.0,100.0,100.0,100.0,100.0,21.7,0.0,0.82,43.88,14.63,118.6,133.0,0.00,50328.0,10.36,14.42,100.0,0.0,0.0,20.0,30.0,100.0,
37.210,3372,10000,91.6,129.4,5.0,16,10.24,14.80,1.40,7.9,36.2,100.0,100.0,100.0,100.0,100.0,21.7,0.0,0.80,42.34,14.72,118.6,131.2,0.00,49832.0,10.29,14.42,100.0,0.0,0.0,20.0,30.0,100.0,
37.221,3204,-8971,91.6,129.4,4.9,-8,10.21,13.90,1.40,7.5,36.6,100.0,100.0,100.0,100.0,100.0,21.1,0.0,0.83,41.05,14.64,118.6,131.2,0.00,49016.0,10.38,14.52,100.0,0.0,0.0,20.0,30.0,100.0,
37.230,3204,-8971,91.6,129.4,4.7,-17,10.31,13.70,1.40,7.5,36.6,100.0,100.0,100.0,100.0,100.0,21.1,0.0,0.73,41.00,14.56,118.6,133.0,0.00,49504.0,10.41,14.52,100.0,0.0,0.0,20.0,30.0,100.0,
37.240,3092,-5772,91.6,129.4,4.9,22,10.48,13.70,1.70,8.8,36.3,100.0,100.0,100.0,100.0,100.0,20.8,0.0,0.75,42.27,14.61,118.6,131.2,0.00,48856.0,10.38,14.55,100.0,0.0,0.0,20.0,30.0,100.0,
37.250,3092,-5772,91.6,129.4,4.9,0,10.20,13.50,1.70,8.8,36.3,100.0,100.0,100.0,100.0,100.0,20.8,0.0,0.83,41.50,14.65,118.6,131.2,0.00,48224.0,10.39,14.55,100.0,0.0,0.0,20.0,30.0,100.0,
37.260,3060,-1632,91.6,129.4,4.7,-22,10.17,14.30,1.74,8.9,35.9,100.0,100.0,100.0,100.0,100.0,20.8,0.0,0.75,41.00,14.53,118.6,133.0,0.00,50000.0,10.48,14.55,100.0,0.0,0.0,20.0,30.0,100.0,
37.270,3060,-1632,91.6,129.4,4.9,14,10.41,16.10,1.74,8.9,35.9,100.0,100.0,100.0,100.0,100.0,20.8,0.0,0.87,41.90,14.68,118.6,133.0,0.00,51192.0,10.41,14.55,100.0,0.0,0.0,20.0,30.0,100.0,
37.280,3221,8643,91.6,129.4,5.0,11,10.49,14.70,1.40,7.5,36.5,100.0,100.0,100.0,100.0,100.0,21.2,0.0,0.87,42.59,14.68,118.6,131.2,0.00,50672.0,10.39,14.51,100.0,0.0,0.0,20.0,30.0,100.0,
37.290,3221,8643,91.6,129.4,4.8,-19,10.20,13.90,1.40,7.5,36.5,100.0,100.0,100.0,100.0,100.0,21.2,0.0,0.82,40.84,14.63,118.6,133.0,0.00,50000.0,10.42,14.51,100.0,0.0,0.0,20.0,30.0,100.0,
37.300,3047,-8837,91.6,129.4,4.8,0,10.24,13.70,1.67,8.5,35.9,100.0,100.0,100.0,100.0,100.0,20.7,0.0,0.77,41.57,14.63,118.6,133.0,0.00,49176.0,10.47,14.55,100.0,0.0,0.0,20.0,30.0,100.0,
37.310,3047,-8837,91.6,129.4,5.0,19,10.51,13.60,1.67,8.5,35.9,100.0,100.0,100.0,100.0,100.0,20.7,0.0,0.92,42.13,14.68,118.6,131.2,0.00,49504.0,10.42,14.55,100.0,0.0,0.0,20.0,30.0,100.0,
37.320,2933,-5573,91.6,129.4,4.8,-14,10.45,13.60,1.67,8.2,34.7,100.0,100.0,100.0,100.0,100.0,20.5,0.0,0.80,42.13,14.59,118.6,133.0,0.00,48856.0,10.47,14.55,100.0,0.0,0.0,21.0,29.0,100.0,
37.330,2933,-5573,91.6,129.4,4.7,-11,10.18,13.60,1.67,8.2,34.7,100.0,100.0,100.0,100.0,100.0,20.5,0.0,0.82,41.27,14.56,118.6,133.0,0.00,48384.0,10.45,14.55,100.0,0.0,0.0,21.0,29.0,100.0,
37.340,2945,589,91.6,129.4,5.0,30,10.33,15.00,1.73,8.5,33.8,100.0,100.0,100.0,100.0,100.0,20.5,0.0,1.00,41.84,14.66,118.6,131.2,0.00,50160.0,10.42,14.55,100.0,0.0,0.0,20.5,29.0,100.0,
37.350,2945,589,91.6,129.4,4.9,-13,10.56,16.10,1.73,8.5,33.8,100.0,100.0,100.0,100.0,100.0,20.5,0.0,1.07,43.50,14.70,118.6,131.2,0.00,50840.0,10.42,14.55,100.0,0.0,0.0,20.5,29.0,100.0,
37.360,3204,10000,91.6,129.4,4.7,-17,10.47,14.70,1.40,7.5,34.7,100.0,100.0,100.0,100.0,100.0,21.2,0.0,0.78,42.40,14.59,118.6,133.0,0.00,50160.0,10.45,14.52,100.0,0.0,0.0,20.0,30.0,100.0,
37.370,3204,10000,91.6,129.4,4.9,17,10.27,13.90,1.40,7.5,34.7,100.0,100.0,100.0,100.0,100.0,21.2,0.0,0.88,41.47,14.68,118.6,131.2,0.00,49504.0,10.39,14.52,100.0,0.0,0.0,20.0,30.0,100.0,
37.380,3028,-8884,91.6,129.4,4.8,-8,10.34,13.70,1.66,8.4,34.4,100.0,100.0,100.0,100.0,100.0,20.7,0.0,0.83,41.50,14.65,118.6,133.0,0.00,48856.0,10.45,14.55,100.0,0.0,0.0,20.5,30.0,100.0,
37.390,3028,-8884,91.6,129.4,4.7,-9,10.55,13.70,1.66,8.4,34.4,100.0,100.0,100.0,100.0,100.0,20.7,0.0,0.77,41.59,14.57,118.6,133.0,0.00,49176.0,10.47,14.55,100.0,0.0,0.0,20.5,30.0,100.0,
37.400,2914,-5537,91.6,129.4,4.8,9,10.49,13.60,1.65,8.0,33.4,100.0,100.0,100.0,100.0,100.0,20.5,0.0,0.68,42.20,14.59,118.6,133.0,0.00,48536.0,10.45,14.55,100.0,0.0,0.0,21.0,29.0,100.0,
37.410,2914,-5537,91.6,129.4,5.0,16,10.32,13.50,1.65,8.0,33.4,100.0,100.0,100.0,100.0,100.0,20.5,0.0,0.92,42.57,14.62,118.6,131.2,0.00,48072.0,10.41,14.55,100.0,0.0,0.0,21.0,29.0,100.0,
37.420,2873,-1963,91.6,129.4,4.8,-19,10.38,13.70,1.71,8.2,32.3,100.0,100.0,100.0,100.0,100.0,20.3,0.0,0.85,41.77,14.56,118.6,133.0,0.00,50000.0,10.48,14.55,100.0,0.0,0.0,21.0,28.5,100.0,
37.430,2873,-1963,91.6,129.4,4.7,-3,10.63,14.50,1.71,8.2,32.3,100.0,100.0,100.0,100.0,100.0,20.3,0.0,0.84,42.30,14.65,118.6,133.0,0.00,51016.0,10.45,14.55,100.0,0.0,0.0,21.0,28.5,100.0,
37.440,3022,7505,91.6,129.4,5.0,22,10.74,13.90,1.50,7.6,32.4,100.0,100.0,100.0,100.0,100.0,20.8,0.0,0.79,42.84,14.68,118.6,131.2,0.00,50504.0,10.42,14.55,100.0,0.0,0.0,20.5,30.0,100.0,
37.450,3022,7505,91.6,129.4,4.9,-11,10.44,13.70,1.50,7.6,32.4,100.0,100.0,100.0,100.0,100.0,20.8,0.0,0.86,41.47,14.63,118.6,133.0,0.00,49664.0,10.45,14.55,100.0,0.0,0.0,20.5,30.0,100.0,
37.460,2843,-8481,91.6,129.4,4.7,-14,10.47,13.70,1.66,7.9,31.3,100.0,100.0,100.0,100.0,100.0,20.3,0.0,0.70,41.42,14.61,118.6,133.0,0.00,49016.0,10.54,14.55,100.0,0.0,0.0,21.0,28.0,100.0,
37.470,2843,-8481,91.6,129.4,4.9,22,10.65,13.60,1.66,7.9,31.3,100.0,100.0,100.0,100.0,100.0,20.3,0.0,0.91,42.82,14.63,118.6,131.2,0.00,49176.0,10.47,14.55,100.0,0.0,0.0,21.0,28.0,100.0,
37.480,2726,-5317,91.6,129.4,4.9,0,10.91,13.50,1.64,7.5,29.7,100.0,100.0,100.0,100.0,100.0,20.2,0.0,0.91,42.59,14.60,118.6,133.0,0.00,48696.0,10.50,14.55,100.0,0.0,0.0,22.0,27.0,100.0,
37.490,2726,-5317,91.6,129.4,4.7,-22,10.51,13.60,1.64,7.5,29.7,100.0,100.0,100.0,100.0,100.0,20.2,0.0,0.83,41.55,14.57,118.6,133.0,0.00,48072.0,10.54,14.55,100.0,0.0,0.0,22.0,27.0,100.0,
37.500,2675,-5317,91.6,129.4,4.9,17,10.59,13.60,1.64,7.5,29.7,100.0,100.0,100.0,100.0,100.0,20.2,0.0,0.92,42.57,14.60,118.6,133.0,0.00,48384.0,10.55,14.55,100.0,0.0,0.0,22.0,27.0,100.0,
37.510,2675,-2273,91.6,129.4,5.0,11,10.78,13.60,1.65,7.4,28.1,100.0,100.0,100.0,100.0,100.0,20.0,0.0,1.06,41.82,14.63,118.6,131.2,0.00,50672.0,10.53,14.55,100.0,0.0,0.0,22.0,26.5,100.0,
37.520,2675,-2273,91.6,129.4,4.7,-25,11.05,13.50,1.65,7.4,28.1,100.0,100.0,100.0,100.0,100.0,20.0,0.0,0.97,43.52,14.66,118.6,133.0,0.00,50160.0,10.60,14.55,100.0,0.0,0.0,22.0,26.5,100.0,
37.530,2822,6913,91.6,129.4,4.8,3,10.77,13.60,1.63,7.7,27.8,100.0,100.0,100.0,100.0,100.0,20.9,0.0,0.79,42.59,14.62,118.6,133.0,0.00,49504.0,10.58,14.55,100.0,0.0,0.0,21.5,28.0,100.0,
37.540,2822,6913,91.6,129.4,5.0,19,10.72,13.50,1.63,7.7,27.8,100.0,100.0,100.0,100.0,100.0,20.9,0.0,1.02,41.63,14.62,118.6,131.2,0.00,48856.0,10.58,14.55,100.0,0.0,0.0,21.5,28.0,100.0,
37.551,2633,-8296,91.6,129.4,4.8,-16,10.81,13.50,1.64,7.2,26.5,100.0,100.0,100.0,100.0,100.0,20.0,0.0,0.83,41.92,14.57,118.6,133.0,0.00,48072.0,10.66,14.55,100.0,0.0,0.0,22.0,26.0,100.0,
37.560,2633,-8296,91.6,129.4,4.7,-9,10.97,13.60,1.64,7.2,26.5,100.0,100.0,100.0,100.0,100.0,20.0,0.0,0.85,42.57,14.54,118.6,133.0,0.00,48384.0,10.66,14.55,100.0,0.0,0.0,22.0,26.0,100.0,
37.570,2513,-5026,91.6,129.4,5.0,25,11.21,13.50,1.62,6.8,25.2,100.0,100.0,100.0,100.0,100.0,19.9,0.0,0.81,43.15,14.57,118.6,131.2,0.00,47768.0,10.64,14.55,100.0,0.0,0.0,23.0,25.0,100.0,
37.580,2513,-5026,91.6,129.4,4.9,-6,10.86,13.50,1.62,6.8,25.2,100.0,100.0,100.0,100.0,100.0,19.9,0.0,0.93,42.32,14.62,118.6,133.0,0.00,47312.0,10.66,14.55,100.0,0.0,0.0,23.0,25.0,100.0,
37.590,2513,-5026,91.6,129.4,4.8,-13,10.90,13.50,1.62,6.8,25.2,100.0,100.0,100.0,100.0,100.0,19.9,0.0,0.86,43.00,14.53,118.6,133.0,0.00,46872.0,10.75,14.55,100.0,0.0,0.0,23.0,25.0,100.0,
37.600,2451,-2533,91.6,129.4,4.9,13,11.09,13.60,1.63,6.7,24.0,100.0,100.0,100.0,100.0,100.0,19.6,0.0,0.93,43.00,14.57,118.6,133.0,0.00,48536.0,10.72,14.55,100.0,0.0,0.0,23.0,24.5,100.0,
37.610,2451,-2533,91.6,129.4,5.0,6,11.42,13.50,1.63,6.7,24.0,100.0,100.0,100.0,100.0,100.0,19.6,0.0,1.09,42.92,14.63,118.6,131.2,0.00,49016.0,10.70,14.55,100.0,0.0,0.0,23.0,24.5,100.0,
37.620,2603,6596,91.6,129.4,4.8,-19,11.35,13.50,1.61,7.0,23.5,100.0,100.0,100.0,100.0,100.0,20.7,0.0,0.73,43.32,14.53,118.6,133.0,0.00,48224.0,10.78,14.45,100.0,0.0,0.0,22.5,26.0,100.0,
37.630,2603,6596,91.6,129.4,4.9,8,11.05,13.60,1.61,7.0,23.5,100.0,100.0,100.0,100.0,100.0,20.7,0.0,0.86,43.13,14.57,118.6,133.0,0.00,47768.0,10.75,14.45,100.0,0.0,0.0,22.5,26.0,100.0,
37.640,2425,6596,91.6,129.4,5.0,11,11.15,13.70,1.61,7.0,23.5,100.0,100.0,100.0,100.0,100.0,20.7,0.0,0.88,42.50,14.62,118.6,131.2,0.00,47168.0,10.76,14.45,100.0,0.0,0.0,22.5,26.0,100.0,
37.650,2425,-7195,91.6,129.4,4.8,-14,11.28,13.70,1.59,6.4,22.6,100.0,100.0,100.0,100.0,100.0,19.9,0.0,0.86,42.90,14.53,118.6,133.0,0.00,47168.0,10.80,14.55,100.0,0.0,0.0,23.0,24.0,100.0,
37.660,2425,-7195,91.6,129.4,4.8,-5,11.58,13.60,1.59,6.4,22.6,100.0,100.0,100.0,100.0,100.0,19.9,0.0,0.82,42.90,14.51,118.6,133.0,0.00,47016.0,10.80,14.55,100.0,0.0,0.0,23.0,24.0,100.0,
37.670,2329,-3727,91.6,129.4,5.0,19,11.55,13.50,1.64,6.4,21.6,100.0,100.0,100.0,100.0,100.0,19.9,0.0,0.80,43.55,14.56,118.6,131.2,0.00,46576.0,10.80,14.33,100.0,0.0,0.0,23.5,23.0,100.0,
37.680,2329,-3727,91.6,129.4,4.9,-11,11.23,13.50,1.64,6.4,21.6,100.0,100.0,100.0,100.0,100.0,19.9,0.0,0.91,42.88,14.55,118.6,133.0,0.00,45864.0,10.82,14.33,100.0,0.0,0.0,23.5,23.0,100.0,
37.690,2329,-3727,91.6,129.4,4.7,-14,11.27,13.60,1.64,6.4,21.6,100.0,100.0,100.0,100.0,100.0,19.9,0.0,0.77,43.70,14.46,118.6,133.0,0.00,45448.0,10.88,14.33,100.0,0.0,0.0,23.5,23.0,100.0,
37.700,2324,-193,91.6,129.4,5.0,25,11.46,14.00,1.62,6.3,20.8,100.0,100.0,100.0,100.0,100.0,19.7,0.0,0.96,42.84,14.55,118.6,133.0,0.00,47920.0,10.83,14.55,100.0,0.0,0.0,23.5,23.0,100.0,
37.710,2324,-193,91.6,129.4,4.9,-3,11.76,14.10,1.62,6.3,20.8,100.0,100.0,100.0,100.0,100.0,19.7,0.0,1.10,43.34,14.64,118.6,133.0,0.00,47768.0,10.85,14.55,100.0,0.0,0.0,23.5,23.0,100.0,
37.720,2684,10000,91.6,129.4,4.8,-16,11.53,13.70,1.52,6.8,21.2,100.0,100.0,100.0,100.0,100.0,21.2,0.0,0.78,43.32,14.54,118.6,133.0,0.00,47312.0,10.91,14.19,100.0,0.0,0.0,22.0,26.5,100.0,
37.730,2684,10000,91.6,129.4,4.9,11,11.28,13.60,1.52,6.8,21.2,100.0,100.0,100.0,100.0,100.0,21.2,0.0,0.96,42.82,14.53,118.6,133.0,0.00,46872.0,10.88,14.19,100.0,0.0,0.0,22.0,26.5,100.0,
37.740,2664,-888,91.6,129.4,5.0,8,11.37,13.50,1.59,7.1,21.5,100.0,100.0,100.0,100.0,100.0,20.8,0.0,0.94,42.38,14.56,118.6,131.2,0.00,47464.0,10.89,14.55,100.0,0.0,0.0,22.0,26.5,100.0,
37.750,2664,-888,91.6,129.4,4.8,-19,11.46,14.80,1.59,7.1,21.5,100.0,100.0,100.0,100.0,100.0,20.8,0.0,0.96,43.34,14.54,118.6,133.0,0.00,48072.0,10.95,14.55,100.0,0.0,0.0,22.0,26.5,100.0,
37.762,2900,10000,91.6,129.4,4.8,3,11.64,14.20,1.40,6.8,23.2,100.0,100.0,100.0,100.0,100.0,21.5,0.0,0.80,43.55,14.55,118.6,133.0,0.00,47312.0,10.94,14.42,100.0,0.0,0.0,21.0,29.0,100.0,
37.770,2900,10000,91.6,129.4,5.0,16,11.18,13.70,1.40,6.8,23.2,100.0,100.0,100.0,100.0,100.0,21.5,0.0,0.99,41.88,14.62,118.6,131.2,0.00,46872.0,10.89,14.42,100.0,0.0,0.0,21.0,29.0,100.0,
37.781,2743,10000,91.6,129.4,4.9,-11,11.11,13.60,1.40,6.8,23.2,100.0,100.0,100.0,100.0,100.0,21.5,0.0,0.82,42.30,14.55,118.6,133.0,0.00,46432.0,10.97,14.42,100.0,0.0,0.0,21.5,27.0,100.0,
37.790,2743,-7179,91.6,129.4,4.7,-14,11.20,13.60,1.61,7.4,23.4,100.0,100.0,100.0,100.0,100.0,20.8,0.0,0.74,41.97,14.48,118.6,133.0,0.00,48072.0,10.98,14.55,100.0,0.0,0.0,21.5,27.0,100.0,
37.800,2743,-7179,91.6,129.4,5.0,25,11.56,13.50,1.61,7.4,23.4,100.0,100.0,100.0,100.0,100.0,20.8,0.0,0.84,44.15,14.64,118.6,131.2,0.00,47616.0,10.97,14.55,100.0,0.0,0.0,21.5,27.0,100.0,
37.810,2669,-3292,91.6,129.4,4.9,-8,11.25,13.50,1.61,7.2,23.2,100.0,100.0,100.0,100.0,100.0,21.0,0.0,0.80,43.20,14.56,118.6,133.0,0.00,46872.0,10.97,14.35,100.0,0.0,0.0,22.0,26.5,100.0,
37.820,2669,-3292,91.6,129.4,4.7,-17,11.13,13.60,1.61,7.2,23.2,100.0,100.0,100.0,100.0,100.0,21.0,0.0,0.82,41.95,14.46,118.6,133.0,0.00,46296.0,11.01,14.35,100.0,0.0,0.0,22.0,26.5,100.0,
37.830,2617,-2268,91.6,129.4,4.9,19,11.27,13.60,1.61,7.0,22.8,100.0,100.0,100.0,100.0,100.0,20.5,0.0,0.81,43.17,14.54,118.6,133.0,0.00,48224.0,11.01,14.55,100.0,0.0,0.0,22.5,26.0,100.0,
37.840,2617,-2268,91.6,129.4,5.0,6,11.52,13.50,1.61,7.0,22.8,100.0,100.0,100.0,100.0,100.0,20.5,0.0,1.01,43.82,14.63,118.6,133.0,0.00,48384.0,10.98,14.55,100.0,0.0,0.0,22.5,26.0,100.0,
37.850,2820,9541,91.6,129.4,4.7,-25,11.48,13.60,1.61,7.6,23.6,100.0,100.0,100.0,100.0,100.0,21.3,0.0,0.69,42.84,14.53,118.6,133.0,0.00,47920.0,11.04,14.38,100.0,0.0,0.0,21.5,28.0,100.0,
37.860,2820,9541,91.6,129.4,4.9,14,11.08,13.60,1.61,7.6,23.6,100.0,100.0,100.0,100.0,100.0,21.3,0.0,0.82,42.32,14.57,118.6,133.0,0.00,47312.0,11.03,14.38,100.0,0.0,0.0,21.5,28.0,100.0,
37.870,2765,-2534,91.6,129.4,5.0,11,11.12,14.20,1.61,7.4,24.0,100.0,100.0,100.0,100.0,100.0,20.8,0.0,0.87,42.22,14.60,118.6,131.2,0.00,48072.0,11.04,14.55,100.0,0.0,0.0,21.5,27.5,100.0,
37.880,2765,-2534,91.6,129.4,4.8,-19,11.21,14.50,1.61,7.4,24.0,100.0,100.0,100.0,100.0,100.0,20.8,0.0,0.89,42.72,14.60,118.6,133.0,0.00,49336.0,11.08,14.55,100.0,0.0,0.0,21.5,27.5,100.0,
37.891,2930,8057,91.6,129.4,4.8,0,11.43,13.90,1.44,7.0,25.4,100.0,100.0,100.0,100.0,100.0,21.4,0.0,0.73,43.17,14.54,118.6,133.0,0.00,48696.0,11.07,14.55,100.0,0.0,0.0,21.0,29.0,100.0,
37.900,2930,8057,91.6,129.4,5.0,19,10.99,13.70,1.44,7.0,25.4,100.0,100.0,100.0,100.0,100.0,21.4,0.0,0.90,42.09,14.63,118.6,131.2,0.00,48072.0,11.00,14.55,100.0,0.0,0.0,21.0,29.0,100.0,
37.910,2803,8057,91.6,129.4,4.9,-11,10.93,14.00,1.44,7.0,25.4,100.0,100.0,100.0,100.0,100.0,21.4,0.0,0.85,43.32,14.59,118.6,133.0,0.00,48072.0,11.07,14.55,100.0,0.0,0.0,21.5,28.0,100.0,
37.920,2803,-5933,91.6,129.4,4.7,-14,11.00,14.80,1.55,7.2,25.6,100.0,100.0,100.0,100.0,100.0,20.7,0.0,0.82,42.55,14.53,118.6,133.0,0.00,49832.0,11.05,14.55,100.0,0.0,0.0,21.5,28.0,100.0,
37.930,2803,-5933,91.6,129.4,5.0,25,11.37,14.00,1.55,7.2,25.6,100.0,100.0,100.0,100.0,100.0,20.7,0.0,0.93,44.20,14.67,118.6,133.0,0.00,49176.0,11.00,14.55,100.0,0.0,0.0,21.5,28.0,100.0,
37.940,2784,-881,91.6,129.4,4.9,-3,11.02,13.70,1.52,7.1,25.6,100.0,100.0,100.0,100.0,100.0,21.2,0.0,0.89,42.88,14.62,118.6,133.0,0.00,48384.0,10.95,14.49,100.0,0.0,0.0,21.5,27.5,100.0,
37.950,2784,-881,91.6,129.4,4.7,-22,10.91,13.60,1.52,7.1,25.6,100.0,100.0,100.0,100.0,100.0,21.2,0.0,0.85,41.67,14.53,118.6,133.0,0.00,47768.0,11.00,14.49,100.0,0.0,0.0,21.5,27.5,100.0,
37.960,2694,-4041,91.6,129.4,4.9,17,11.03,13.70,1.62,7.3,25.0,100.0,100.0,100.0,100.0,100.0,20.4,0.0,0.84,42.59,14.57,118.6,133.0,0.00,49504.0,10.95,14.55,100.0,0.0,0.0,22.0,26.5,100.0,
37.970,2694,-4041,91.6,129.4,5.0,8,11.30,13.50,1.62,7.3,25.0,100.0,100.0,100.0,100.0,100.0,20.4,0.0,1.03,43.88,14.66,118.6,131.2,0.00,49504.0,10.86,14.55,100.0,0.0,0.0,22.0,26.5,100.0,
37.980,2777,3842,91.6,129.4,4.7,-25,11.15,13.50,1.61,7.5,25.0,100.0,100.0,100.0,100.0,100.0,21.1,0.0,0.77,42.77,14.59,118.6,133.0,0.00,48856.0,10.88,14.54,100.0,0.0,0.0,21.5,27.5,100.0,
37.990,2777,3842,91.6,129.4,4.8,9,10.82,13.60,1.61,7.5,25.0,100.0,100.0,100.0,100.0,100.0,21.1,0.0,0.84,42.77,14.57,118.6,133.0,0.00,48224.0,10.79,14.54,100.0,0.0,0.0,21.5,27.5,100.0,
38.000,2724,-2406,91.6,129.4,5.0,16,10.92,13.50,1.63,7.4,24.7,100.0,100.0,100.0,100.0,100.0,20.4,0.0,0.87,41.88,14.63,118.6,131.2,0.00,49176.0,10.75,14.55,100.0,0.0,0.0,22.0,27.0,100.0,
38.010,2724,-2406,91.6,129.4,4.8,-16,11.05,13.50,1.63,7.4,24.7,100.0,100.0,100.0,100.0,100.0,20.4,0.0,0.93,42.84,14.63,118.6,133.0,0.00,49832.0,10.75,14.55,100.0,0.0,0.0,22.0,27.0,100.0,
38.022,2879,-2406,91.6,129.4,4.7,-6,11.23,13.60,1.63,7.4,24.7,100.0,100.0,100.0,100.0,100.0,20.4,0.0,0.70,43.07,14.57,118.6,133.0,0.00,49016.0,10.72,14.55,100.0,0.0,0.0,21.0,28.5,100.0,
